id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
1565122821977559040,2022-08-31 23:42:13+00:00,@Caromezapr La convención constitucional nace de la violencia en las calles…,1,0,1,0,es,,,"[User(username='Caromezapr', id=351893979, displayname='Carolina Meza Prambs', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",710524589303058432,ribanezs,"Padre de una Princesa que NO debiese crecer, responsable, puntual, comprometido, haciendo cambios por un mañana mejor.",2016-03-17 17:53:57+00:00,1124,"Las Condes, Chile",False,1564951972855181312
1565121741931786240,2022-08-31 23:37:56+00:00,"@PedroPascal1 Libre de Corrupción  ?es un hecho comprobado los enormes gastos que costó la Convención Constitucional, para hacer el Mamarracho histórico y los amigos en puestos clave.
Libre de Violencia ? El Estallido Delictual le pasa la cuenta, también La Araucanía y todo Chile.
ABUSOS: JÁ",0,0,0,0,es,,,"[User(username='PedroPascal1', id=1645711686, displayname='Pedro Pascal he/him', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1348357098292334593,Jotaerrefe47,,2021-01-10 19:53:08+00:00,11,,False,1565072317654487040
1565121626961809408,2022-08-31 23:37:29+00:00,En caso de ganar el Rechazo: presidente del PC asegura que se debe formar una nueva Convención Constitucional con las mismas características que la elegida en 2020 - La Tercera https://t.co/Fgo2DMTwME,0,1,0,1,es,,,,541139859,etoledog,,2012-03-30 19:06:35+00:00,35887,Santiago de Chile ,False,None
1565121277282713603,2022-08-31 23:36:05+00:00,@benigno_malo Convención Constitucional: 0 APORTE !,0,0,0,0,es,,,"[User(username='benigno_malo', id=58566278, displayname='Benigno Malo 👹', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",863961722,pcsandov,,2012-10-06 01:44:45+00:00,1134,,False,1564775966534164480
1565120584555560962,2022-08-31 23:33:20+00:00,"@Alejand65630467 El CORRUPTO de Fulvio Rossi admitió que prefiere la Carta de 1980 por sobre la propuesta de la Convención Constitucional.

Prefiere defender los vestigios de la dictadura asesina, que no tienen ninguna legitimidad moral ni democrática.

He ahí la verdadera cara del Rechazo.",0,0,0,0,es,,,"[User(username='Alejand65630467', id=1229394630007017473, displayname='Alejandro G', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",4827898522,FuenzaH,"Voté #APRUEBO y perdí... y créeme que volvería a perder mil veces más.
Porque creo en la solidaridad. No en la caridad ni en la lástima.",2016-01-19 22:34:45+00:00,507,,False,1565069439170580480
1565120386202685441,2022-08-31 23:32:33+00:00,"Ojo con esto!!! Los de siempre (representantes elegidos por nadie) en las perdidas quieren modificar lo que personas democráticamente elegidas (convención constitucional), y con votaciones mayoritarias dejaron claramente establecidas para la nueva constitución",0,0,0,0,es,,,,1216727334398590977,chechotec2019,Haciendo y no diciendo Por un país y un mundo mejor,2020-01-13 14:24:03+00:00,182,,False,None
1565119313400549378,2022-08-31 23:28:17+00:00,"Este tipo que hizo NADA en la Convención Constitucional (ah fue sancionado por fakenews) tiene el descaro de funar a una persona que tira un chiste y expone sus datos.
Él también fue parasitó en el gobierno de Piñera como intendente de Ñuble.
Qué hizo por los discapacitados? 🤔",0,0,0,0,es,,,,386955299,AguaDeHierbas,"Amarga según la gente básica. Quizá tengo un cupo asegurado en el infierno aun así #UnPanDeDios 😇 #Ogro PS: no me encasillen, en nada! 😌",2011-10-08 06:29:35+00:00,2807,"Santiago, Chile",False,None
1565097587467702272,2022-08-31 22:01:57+00:00,"@Cototudo2 @fas1966 @Jimena_1967 @en_ivonne @Maraboli65 @macapatriota @d_rojas_75 @romorenob @Matiasright @koelner_haie @Navalina41 @Clabbem Desde hace más de un año que #Rechazo a los delincuentes de la Convención Constitucional y hoy también #RechazoElMamarrachoComunista 
#RechazoGanaEl4deSeptiembre 
#RechazoPorChile 
#RechazoConMiBandera https://t.co/x6u6Qa16fw",0,7,7,0,es,,"['Rechazo', 'RechazoElMamarrachoComunista', 'RechazoGanaEl4deSeptiembre', 'RechazoPorChile', 'RechazoConMiBandera']","[User(username='Cototudo2', id=1242514940994285568, displayname='Cototudo Patriota 💪🏼 🇨🇱 ❤ 😷', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='fas1966', id=178407252, displayname='Fernando 💪🇨🇱👊', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jimena_1967', id=202913353, displayname='Jimena es mi nombre y soy Pinochetista', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='en_ivonne', id=1425264024493637632, displayname='Ivonne Rechazo 🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Maraboli65', id=569680796, displayname='Rodrigo Maraboli', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='macapatriota', id=167946333, displayname='𝕄&𝕄🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='d_rojas_75', id=1439637426700435457, displayname='Daniel Rojas DevHack', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Matiasright', id=1535498901926600704, displayname='Matías Varas⚓🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='koelner_haie', id=336168807, displayname='RECHAZO SALVA A CHILE', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Navalina41', id=264792223, displayname='Clau Huerta 💙 ⚓', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Clabbem', id=79507223, displayname='Cristián Labbé M.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1424539322175430656,DanielKOBrien,"Dios-Patria-Familia
{🇨🇱Chilean/American Citizen 🇺🇸}
ANTICOMUNISTA 
Sobreviviente de la Unidad Popular
62%. Voto Republicano. #RechazoOtraConstitucion Dic-23",2021-08-09 01:14:28+00:00,3700,"Chile/Oklahoma, USA",False,1564760212862533632
1565093957306122241,2022-08-31 21:47:32+00:00,"#HoyEsNoticiaCNN Hasta que lo logro Gonzalo de la Carrera... e insiste porque sabe que no hay sancion. Paso lo mismo en la #convencionconstitucional con los de derecha... puro show y lo importante no es  conversado...#contigoendirectochv #AprobarEsHumano 
https://t.co/vqKhYGDejT",0,0,0,0,es,,"['HoyEsNoticiaCNN', 'convencionconstitucional', 'contigoendirectochv', 'AprobarEsHumano']",,118374676,capj1970,Ex-seleccionado de Waterpolo🤽🏽‍♂️ de Chile🇨🇱 . Envueltos en misteriosos conjuros y con la prisa de no equivocarnos demasiado: ¡Hasta la victoria siempre! 🇪🇸.,2010-02-28 13:40:23+00:00,993,"Junto al camino, Guadalajara",False,None
1565093657488740352,2022-08-31 21:46:20+00:00,"Año 2047: 
-""¿Y tú que hiciste cuando fue la convención constitucional?""
- ""Voté rechazo, porque pensé que me iban a quitar la casa""
-""¡Ay, no! ¡Papá que verguenza..!""",0,9,35,1,es,,,,176951918,vktfg,Sociólogo preguntón. Esposo y papá asombrado. Wanderino fiel.,2010-08-10 21:46:34+00:00,3039,,False,None
1565087028932497410,2022-08-31 21:20:00+00:00,"Acompáñanos junto a @FelipeHarboe para conversar de la Convención Constitucional, del rechazo y de cual sería el futuro del centro político en voz de una de las figuras políticas más importantes de nuestro país. Míranos hoy a las 20 hrs en https://t.co/nPowoV8ctT. https://t.co/F0leWox0D8",3,17,23,0,es,,,"[User(username='felipeharboe', id=19294551, displayname='Felipe Harboe B', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1497021588889243655,CiudadanoLibCL,Creando pensamiento crítico para defensa de una sociedad libre.,2022-02-25 01:32:26+00:00,450,,False,None
1565081908995936256,2022-08-31 20:59:39+00:00,5 of 5 stars to Propuesta Constitución Política de la... by Convención Constitucional https://t.co/Dp2ChO7Tol,1,1,1,0,es,,,,10381842,bastimapache,Sociólogx entre los estudios del cuerpo y el análisis de datos con #Rstats. Magíster en sociología. NB,2007-11-19 13:09:05+00:00,3619,Chile,False,None
1565076552622100481,2022-08-31 20:38:22+00:00,La convención constitucional fue civilizada y eficiente. Lo que no se puede asegurar del parlamento. Menos con Gonzalo de la Carreta.#AprueboCrece,0,2,8,0,es,,['AprueboCrece'],,349408576,gertrudvonhetle,"Cuestionadora de la pastelería, he visto la luz de este maravilloso mundo un 11 de septiembre, en mi querida Alemania y recorro a los elegidos por gracia.",2011-08-06 01:58:53+00:00,47,Plaza Italia,False,None
1565071429019635712,2022-08-31 20:18:00+00:00,@Hugo_Gutierrez_ cállate aweonado de mierda tu apruebo es una mierda y tu convencion constitucional ql y andante a Venezuela ahora perkin de Nicolas maduro y defiendete solo no traiga a los parásitos de arbolito ni a mechero,0,0,0,0,es,,,"[User(username='Hugo_Gutierrez_', id=169979854, displayname='Hugo Gutiérrez G.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1391791069461897216,Alexand92533328,,2021-05-10 16:23:56+00:00,316,,False,None
1565066604999761921,2022-08-31 19:58:50+00:00,"El ataque en Contulmo está relacionado con Víctor Llanquileo, que es hermano mayor del ex miembro de la CAM, Ramón Llanquileo, y de la exintegrante de la Convención Constitucional, Natividad Llanquileo.

@exantecl https://t.co/vbfKP36cww

#desesperados https://t.co/oXi6Hs21mn",0,2,1,0,es,,['desesperados'],"[User(username='exantecl', id=1298680144496939008, displayname='Ex-Ante', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1503792004030943235,RenunciaBoricCL,"Fui parte de esa gran mayoría de Chilenos que el 04/sept/2022 le fumigó la raja al comunismo 🇨🇱

A la derecha de la derecha
@RenunciaBoricBK

#RenunciaBoric",2022-03-15 17:55:56+00:00,4682,Chile,False,None
1565063627270488065,2022-08-31 19:47:00+00:00,"@benigno_malo La dejaste botando, Convención Constitucional: 0 ideas constructivas, mucho octubrismo, votar desde la ducha, Rojas Vade, pikachu y dinosaurio azul disfrazados. Unos de corpóreos el otro  enfermo de cáncer #RechazoDeSalida2022",0,0,0,0,es,,['RechazoDeSalida2022'],"[User(username='benigno_malo', id=58566278, displayname='Benigno Malo 👹', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",229442452,Ciudadano_Azul,"Chileno, Azul y me gusta el Rock 🇨🇱 💙🎸",2010-12-22 12:09:34+00:00,7210,Santiago de Chile,False,1564775966534164480
1565058865879691264,2022-08-31 19:28:05+00:00,OBVIO TIENE RAZÓN.....ESTA MUGRE DE CONVENCIÓN CONSTITUCIONAL NOS TIENE DIVIDIDOS COMO PAÍS... ENTIENDE ESO COMUNISTA DE MIERDA @KarolCariola,0,0,1,0,es,,,"[User(username='KarolCariola', id=104020962, displayname='Karol Cariola Oliva', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1318361402441072640,LuisSoto_Molina,Ingeniero de ejecución. Supervisor de seguridad y guardia de seguridad,2020-10-20 01:20:59+00:00,987,,False,None
1565052962396930048,2022-08-31 19:04:38+00:00,"Para el Plebiscito Constitucional de este domingo 4 de septiembre habrá solo una cédula electoral que consultará, ""¿Aprueba usted el texto de Nueva Constitución propuesto por la Convención Constitucional?""

Infórmate siempre por las vías oficiales del Servicio Electoral.

🧵 2/2",0,2,6,0,es,,,,574044303,ServelChile,Somos la cuenta oficial del Servicio Electoral de Chile.,2012-05-07 21:02:13+00:00,136536,"Santiago, Chile",True,1565052959771222018
1565052855945347072,2022-08-31 19:04:12+00:00,"@mauricio_weibel @Jaime_Bassa Es verdad,  cómo compararlo con el remanso de paz y tranquilidad que fue la Convención Constitucional...",0,0,0,0,es,,,"[User(username='mauricio_weibel', id=208664619, displayname='Mauricio Weibel Barahona', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jaime_Bassa', id=338689270, displayname='Jaime Bassa', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1045882926595014656,ElWinner5,"Humilde perfil que pretende describir con hechos el nuevo chileno...el 'ganador', el que se cree más inteligente por pasar x encima del resto o sea...el winner",2018-09-29 03:48:16+00:00,571,"Santiago, Chile",False,1564753940733759488
1565048358158286848,2022-08-31 18:46:20+00:00,Cuando las encuestadoras erraron en un 19% respecto a la Convención Constitucional en el plebiscito de 2020  https://t.co/G79gvhmwKR vía @interferenciaCL,0,0,0,0,es,,,"[User(username='InterferenciaCL', id=984137106753810435, displayname='Interferencia', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1236286541871419393,RodrigoIP2,Cristiano y amante de la naturaleza.,2020-03-07 13:44:32+00:00,23,,False,None
1565044150071746560,2022-08-31 18:29:37+00:00,"@NPlazacasanova @RodriguezManuel Sueña. De los que votaron apruebo, 5.6 millones votaron convencion constitucional y en el plebiscito de convencionales 4.5mill voto por covencionales de izq. Esas 2 cifras estan muy por sobre la mitad del apruebo que fue 5.8mill. Ademas esta la ratificacion del voto de boric 4.6m",0,0,0,0,es,,,"[User(username='NPlazacasanova', id=500290163, displayname='Nelson PlazaCasanova', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RodriguezManuel', id=32159476, displayname='Manuel Luis Rodríguez U.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",806459222909140992,cinefilo770,"ya me fui a mastodon ahora acarreo gente antes de migrar definitivamente.
y apoyo algunas causas por cierto en twitter.
tkz.one/@Pelopon",2016-12-07 11:23:56+00:00,111,Ciudadano Del Sur Del Mundo,False,1565042862529454080
1565038395327488008,2022-08-31 18:06:45+00:00,Las críticas del poder constituido al poder constituyente. El parlamento a la Convención Constitucional. El apoyo será sobre dos tercios si la representación paritaria y con escaños reservados ha resultado exitosa. Así está debatido el texto. Por eso #AprueboNuevaConstitución,0,0,0,0,es,,['AprueboNuevaConstitución'],,20468279,Pablo_Moya,Ingeniero Acústico. Sonidista. Vendedor en Growshop.,2009-02-09 21:18:41+00:00,3033,Mariquina ,False,None
1565035802022645762,2022-08-31 17:56:26+00:00,@diego_ibanezc @sebastianpinera Te recuerdo que gracias al Presidente Piñera se conformó la convenciòn Constitucional. Que la propuesta sea un desastre ya es otra cosa.,0,0,0,0,es,,,"[User(username='diego_ibanezc', id=3246575662, displayname='Diego Ibáñez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='sebastianpinera', id=13623532, displayname='Sebastian Piñera', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",119485659,felipevergaral,Arquitecto,2010-03-03 20:09:56+00:00,1316,"Playa El Papagayo, Quintero.",False,1564649272334860290
1565030162839871488,2022-08-31 17:34:02+00:00,"@akelagris @humanoide_gtr ¿Te imaginai lo hubieran elegido para la Convención constitucional? Ah, no, ése era Baradit",1,0,3,0,es,,,"[User(username='akelagris', id=2184876370, displayname='Teresa De La B N.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='humanoide_gtr', id=845300094626869249, displayname='Humanoide 🎸', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1489096137302757376,PepeAlmeyda2,,2022-02-03 04:39:36+00:00,1116,,False,1564979578837221378
1565029488458620930,2022-08-31 17:31:21+00:00,"El partido Radical, el más antiguo del continente, con 160 años, con sedes embargadas, con muchas dificultades, le está plantando cara al fascismo de derechas en el Congreso Nacional. El radicalismo también plantó cara al fascismo de izquierda en la Convención Constitucional.",0,25,175,13,es,,,,934521405311520770,RenatoGarinG,,2017-11-25 20:37:20+00:00,114883,"Melipilla, Chile",False,None
1565028333863182342,2022-08-31 17:26:46+00:00,"los que pueden estar vencidos desde el 1 de octubre de 2019"", acotó el ente.

Cada elector tendrá una papeleta con la pregunta ""¿Aprueba usted el texto de Nueva Constitución propuesto por la Convención Constitucional?"".",1,3,1,0,es,,,,1441060906608254977,mafersanchez221,"Elije siempre la paz, se Feliz y Vive💫🙏😉",2021-09-23 15:25:01+00:00,7158,,False,1565028329765363713
1565027872686936066,2022-08-31 17:24:56+00:00,No si el show era de la Convención Constitucional.,0,0,0,0,es,,,,67132984,laotramichelle,Estudiante de Doctorado en Cs. Política en @icp_uc. Estudio Género y Política / Gender and Politics. Miembro de @RedPolitologas #NosinMujeres.,2009-08-19 21:49:03+00:00,2374,Santiago de Chile,False,None
1565019894906646530,2022-08-31 16:53:14+00:00,"Los que decían que la Convención Constitucional era un circo, resultaron ser los más payasos.",0,0,0,0,es,,,,118944275,juanhablo,CompañeraDeMisDías @AleCMonzalvez /CruzadoZurdo🤜🏽 Hijo del NO🌈 /'¿Tener virtud de ser alienados? ¿Qué poder puede abortarme la sed de mi piel?' Spinetta,2010-03-02 05:19:55+00:00,1381,"Santiago, Chile",False,None
1565018667246657536,2022-08-31 16:48:21+00:00,"@mmlagoscc Prefieron que el Poder vuelva a la gente a través de una Nueva Convención Constitucional. 
Que podamos hacerlo Bien y que una Nueva Propuesta de Constitución sea aprobada por un 65% mínimo. 
Es lo mas sano para Nuestra Democracia. 
#ElDomingoRechazo por Una mejor!",2,1,0,0,es,,['ElDomingoRechazo'],"[User(username='mmlagoscc', id=71290695, displayname='Marta Lagos', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1532166457240453120,CarlosDEL92,"Carlos 31 Años
De La Serena
Orgullosamente de Centro Izquierda Demócrata
DEL 62%
#AmarillosxChile",2022-06-02 01:05:30+00:00,1552,,False,1565018089317621762
1565017392396255235,2022-08-31 16:43:17+00:00,"@realHenryBoys @carreragonzalo Los mismos que ""lanzaron piedras"" a la Convención Constitucional, donde nunca hubieros golpes o empujones, hoy piden no emitir un juicio de valor...",0,0,1,0,es,,,"[User(username='realHenryBoys', id=828351841364754436, displayname='Henry Boys Loeb 🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='carreragonzalo', id=212552510, displayname='🎸 @carreragonzalo DIPUTADO 🎸', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",504707668,ClaudioRojasAla,"Ciudadano del mundo, libre pensador, voy por el sentido común y por la resiliencia....Estoy en contra de los ismos.. Respetando a los animales y su mundo...🌳",2012-02-26 16:29:53+00:00,4428,Santiago de Chile,False,1564787798464286720
1565014197552836608,2022-08-31 16:30:35+00:00,"@gonzalowinter Lo sabemos.. 
Matías Cox, secretario ejecutivo de la Convención Constitucional, recibe $7.908.794. 
Izkia Siches , Giorgio Jackson,Camila Vallejo , Antonia Orellana $7.012.388
Lucía Dammert $5.945.159 https://t.co/iaocQCpMVH",0,0,0,0,es,,,"[User(username='gonzalowinter', id=61524459, displayname='Gonzalo Winter 🌳🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1252706460,luis_bezzolo,,2013-03-08 20:59:11+00:00,18,"Santiago, Chile",False,1564828742622629888
1565008728843341825,2022-08-31 16:08:52+00:00,"🇨🇱 El próximo 4 de septiembre se celebra en #Chile el plebiscito en el cual se votará si se aprueba el texto de la Nueva Constitución propuesto por la convención constitucional.

#ElCambioEsAhora vamos por el #Apruebo con toda! https://t.co/or8kH3Tpxs",2,10,8,0,es,,"['Chile', 'ElCambioEsAhora', 'Apruebo']",,53373016,nataliamunevar_,"Cónsul 2 de Colombia 🇨🇴 en París 🇫🇷 del Gobierno de @petrogustavo ❤️ |
Ingeniera industrial, experta en finanzas y relaciones internacionales 🇪🇺",2009-07-03 12:36:32+00:00,4503,"París, Francia",False,None
1565006519099199488,2022-08-31 16:00:05+00:00,"¿Conoces el Núcleo Constitucional UAH? Esta es una iniciativa impulsada por la Facultad de 
@derechouah, que busca incidir en la discusión constitucional tanto en la Convención Constitucional como en la opinión pública.

Conoce su trabajo en: https://t.co/opcfg8ZjdV",0,0,0,0,es,,,"[User(username='derechouah', id=707766734, displayname='Facultad de Derecho', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",188462573,admisionUAH,"Canal de admisión Universidad Alberto Hurtado, déjanos tus preguntas, comentarios y aportes.
admision.uahurtado.cl // admision@uahurtado.cl",2010-09-08 19:58:59+00:00,1936,Chile,False,None
1565005613880315906,2022-08-31 15:56:29+00:00,"Con todas sus pellejerías, la Convención Constitucional es el Tribunal de La Haya al lado del Congreso.",1,3,1,0,es,,,,24354502,roverg,"Ingeniero dedicado a la docencia universitaria en fisica e ingeniería.
Generador de contenidos multimediales.
Libre Investigador.",2009-03-14 10:37:30+00:00,1095,"Valparaiso, Chile",False,None
1564998646893928450,2022-08-31 15:28:48+00:00,"@T13 Ellos son los Diputados del Rechazo, quien sería tan weon para dejar en manos de ellos una Nueva Constitución, cuando la Convención Constitucional estuvo llena de Abogados Constitucionalistas 🤷🏻‍♂️ https://t.co/gF7bfa4w8L",0,0,0,0,es,,,"[User(username='T13', id=24952459, displayname='T13', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",187435198,ActivistaEnRRSS,"Padre & Comunicador Social & Relacionador Público & Asesor Financiero & Corredor de Propiedades. Desilusionado del pueblo Chileno, para sus aportes datos x DM.",2010-09-06 06:15:06+00:00,1797,"Santiago, Chile",False,1564969900413788160
